Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
111,CA-2023-146780,12/25/2023,12/30/2023,Standard Class,CV-12805,Cynthia Voltz,Corporate,INDIA,Bhubaneshwar,Odissa,10035,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.91
112,CA-2022-128867,11/3/2022,11/10/2022,Standard Class,CL-12565,Clay Ludtke,Consumer,INDIA,Bhopal,Madhya Pradesh,462001,North,OFF-AR-10000380,Office Supplies,Art,Hunt PowerHouse Electric Pencil Sharpener,,,,
113,CA-2022-128867,11/3/2022,11/10/2022,Standard Class,CL-12565,Clay Ludtke,Consumer,INDIA,Bhopal,Madhya Pradesh,462001,North,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.35
114,CA-2020-115259,8/25/2020,8/27/2020,Second Class,RC-19960,Ryan Crowe,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-FA-10000621,Office Supplies,Fasteners,OIC Colored Binder Clips,,,,
115,CA-2020-115259,8/25/2020,8/27/2020,Second Class,RC-19960,Ryan Crowe,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-EN-10002600,Office Supplies,Envelopes,Redi-Strip #10 Envelopes,,,,
116,CA-2020-115259,8/25/2020,8/27/2020,Second Class,RC-19960,Ryan Crowe,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.98,3,0.2,7.49
117,CA-2020-115259,8/25/2020,8/27/2020,Second Class,RC-19960,Ryan Crowe,Consumer,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-EN-10002504,Office Supplies,Envelopes,Tyvek  Top-Opening Peel & Seel Envelopes,,,,
118,CA-2021-110457,3/2/2021,3/6/2021,Standard Class,DK-13090,Dave Kipp,Consumer,INDIA,Mumbai,Maharashtra,400001,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.38
119,US-2021-136476,4/5/2021,4/10/2021,Standard Class,GG-14650,Greg Guthrie,Corporate,INDIA,Trichi,Tamil Nadu,620001,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.79,1,0.7,-115.72
120,CA-2022-103730,6/12/2022,6/15/2022,First Class,SC-20725,Steven Cartwright,Consumer,INDIA,Bhilai,Assam,786001,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,3,0,18.35
121,CA-2022-103730,6/12/2022,6/15/2022,First Class,SC-20725,Steven Cartwright,Consumer,INDIA,Bhilai,Assam,786001,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,4,0,13.88
122,CA-2022-103730,6/12/2022,6/15/2022,First Class,SC-20725,Steven Cartwright,Consumer,INDIA,Bhilai,Assam,786001,East,OFF-ST-10000777,Office Supplies,Storage,Companion Letter/Legal File,,,,
123,CA-2022-103730,6/12/2022,6/15/2022,First Class,SC-20725,Steven Cartwright,Consumer,INDIA,Bhilai,Assam,786001,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.76
124,CA-2022-103730,6/12/2022,6/15/2022,First Class,SC-20725,Steven Cartwright,Consumer,INDIA,Bhilai,Assam,786001,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.73
125,US-2020-152030,12/26/2020,12/28/2020,Second Class,AD-10180,Alan Dominguez,Home Office,INDIA,Gwalior,Madhya Pradesh,482001,North,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.56,3,0.3,-8.58
126,US-2020-134614,9/20/2020,9/25/2020,Standard Class,PF-19165,Philip Fox,Consumer,INDIA,Bilaspur,Chattisgarh,495001,North,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,-407.68
127,US-2023-107272,11/5/2023,11/12/2023,Standard Class,TS-21610,Bhubaneshwar Staebel,Consumer,INDIA,Bharatpur,Rajasthan,321001,West,OFF-BI-10003274,Office Supplies,Binders,Avery Durable Slant Ring Binders,,,,
128,US-2023-107272,11/5/2023,11/12/2023,Standard Class,TS-21610,Bhubaneshwar Staebel,Consumer,INDIA,Bharatpur,Rajasthan,321001,West,OFF-ST-10002974,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II,,,,
129,US-2022-125969,11/6/2022,11/10/2022,Second Class,LS-16975,Lindsay Shagiari,Home Office,INDIA,Ahmedabad,Gujarat,90004,West,FUR-CH-10001146,Furniture,Chairs,Global Task Chair,,,,
130,US-2022-125969,11/6/2022,11/10/2022,Second Class,LS-16975,Lindsay Shagiari,Home Office,INDIA,Ahmedabad,Gujarat,90004,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.24
131,US-2023-164147,2/2/2023,2/5/2023,First Class,DW-13585,Dorothy Wardle,Corporate,INDIA,Bhubaneshwar,Odissa,750017,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99
132,US-2023-164147,2/2/2023,2/5/2023,First Class,DW-13585,Dorothy Wardle,Corporate,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.3,2,0.2,29.36
133,US-2023-164147,2/2/2023,2/5/2023,First Class,DW-13585,Dorothy Wardle,Corporate,INDIA,Bhubaneshwar,Odissa,750017,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.46,9,0.2,6.97
134,CA-2022-145583,10/13/2022,10/19/2022,Standard Class,LC-16885,Lena Creighton,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.62
135,CA-2022-145583,10/13/2022,10/19/2022,Standard Class,LC-16885,Lena Creighton,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.66
136,CA-2022-145583,10/13/2022,10/19/2022,Standard Class,LC-16885,Lena Creighton,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-AR-10001149,Office Supplies,Art,Sanford Colorific Colored Pencils,,,,
137,CA-2022-145583,10/13/2022,10/19/2022,Standard Class,LC-16885,Lena Creighton,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.97
138,CA-2022-145583,10/13/2022,10/19/2022,Standard Class,LC-16885,Lena Creighton,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.18,3,0.2,26.66
139,CA-2022-145583,10/13/2022,10/19/2022,Standard Class,LC-16885,Lena Creighton,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.45
140,CA-2022-145583,10/13/2022,10/19/2022,Standard Class,LC-16885,Lena Creighton,Consumer,INDIA,Rajkot,Gujarat,360001,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14,0,20.7
141,CA-2022-110366,9/5/2022,9/7/2022,Second Class,JD-15895,Jonathan Doherty,Corporate,INDIA,Kolkata,West Bengal,700001,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35
142,CA-2023-106180,9/18/2023,9/23/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,INDIA,Surat,Gujarat,94122,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.38
143,CA-2023-106180,9/18/2023,9/23/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,INDIA,Surat,Gujarat,94122,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1
144,CA-2023-106180,9/18/2023,9/23/2023,Standard Class,SH-19975,Sally Hughsby,Corporate,INDIA,Surat,Gujarat,94122,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.98
145,CA-2023-155376,12/22/2023,12/27/2023,Standard Class,SG-20080,Sandra Glassco,Consumer,INDIA,Jabalpur,Madhya Pradesh,482001,North,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0,218.25
146,CA-2021-110744,9/7/2021,9/12/2021,Standard Class,HA-14920,Helen Andreada,Consumer,INDIA,Rajkot,Gujarat,360001,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.16
147,CA-2020-110072,10/22/2020,10/28/2020,Standard Class,MG-17680,Maureen Gastineau,Home Office,INDIA,Brahmapur,Odissa,760001,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.89,4,0.2,12.91
148,CA-2022-114489,12/5/2022,12/9/2022,Standard Class,JE-16165,Justin Ellison,Corporate,INDIA,Raipur,Chattisgarh,490001,North,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11,0,103.8
149,CA-2022-114489,12/5/2022,12/9/2022,Standard Class,JE-16165,Justin Ellison,Corporate,INDIA,Raipur,Chattisgarh,490001,North,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,6
150,CA-2022-114489,12/5/2022,12/9/2022,Standard Class,JE-16165,Justin Ellison,Corporate,INDIA,Raipur,Chattisgarh,490001,North,FUR-CH-10000454,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,,,,
151,CA-2022-114489,12/5/2022,12/9/2022,Standard Class,JE-16165,Justin Ellison,Corporate,INDIA,Raipur,Chattisgarh,490001,North,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5,0,80.63
152,CA-2022-158834,3/13/2022,3/16/2022,First Class,TW-21025,Tamara Willingham,Home Office,INDIA,Alwar,Rajasthan,301001,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.77
153,CA-2022-158834,3/13/2022,3/16/2022,First Class,TW-21025,Tamara Willingham,Home Office,INDIA,Alwar,Rajasthan,301001,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.18,2,0.2,15.24
154,CA-2021-124919,5/31/2021,6/2/2021,First Class,SP-20650,Stephanie Phelps,Corporate,INDIA,Rajkot,Gujarat,360003,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.27
155,CA-2021-124919,5/31/2021,6/2/2021,First Class,SP-20650,Stephanie Phelps,Corporate,INDIA,Rajkot,Gujarat,360003,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.54
156,CA-2021-124919,5/31/2021,6/2/2021,First Class,SP-20650,Stephanie Phelps,Corporate,INDIA,Rajkot,Gujarat,360003,West,OFF-ST-10001590,Office Supplies,Storage,Tenex Personal Project File with Scoop Front Design,,,,
157,CA-2021-118948,5/28/2021,6/3/2021,Standard Class,NK-18490,Neil Knudson,Home Office,INDIA,Mumbai,Maharashtra,98105,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.79
158,CA-2020-104269,3/1/2020,3/6/2020,Second Class,DB-13060,Dave Brooks,Consumer,INDIA,Mumbai,Maharashtra,98115,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.57,2,0.2,51.48
159,CA-2022-114104,11/20/2022,11/24/2022,Standard Class,NP-18670,Nora Paige,Consumer,INDIA,Raigarh,Chattisgarh,496001,North,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.87
160,CA-2022-114104,11/20/2022,11/24/2022,Standard Class,NP-18670,Nora Paige,Consumer,INDIA,Raigarh,Chattisgarh,496001,North,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.23
161,CA-2022-162733,5/11/2022,5/12/2022,First Class,TT-21070,Ted Trevino,Consumer,INDIA,Ahmedabad,Gujarat,90045,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.69
162,CA-2021-119697,12/28/2021,12/31/2021,Second Class,EM-13960,Eric Murdock,Consumer,INDIA,Kolkata,West Bengal,19134,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.38,2,0.2,1.36
163,CA-2022-154508,11/16/2022,11/20/2022,Standard Class,RD-19900,Ruben Dartt,Consumer,INDIA,Rajkot,Gujarat,88220,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.35
164,CA-2022-113817,11/7/2022,11/11/2022,Standard Class,MJ-17740,Max Jones,Consumer,INDIA,Mumbai,Maharashtra,98115,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.69
165,CA-2020-139892,9/8/2020,9/12/2020,Standard Class,BM-11140,Becky Martin,Consumer,INDIA,Ujjain,Madhya Pradesh,456001,North,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.94,3,0.2,2.73
166,CA-2020-139892,9/8/2020,9/12/2020,Standard Class,BM-11140,Becky Martin,Consumer,INDIA,Ujjain,Madhya Pradesh,456001,North,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.95,8,0.4,-1359.99
167,CA-2020-139892,9/8/2020,9/12/2020,Standard Class,BM-11140,Becky Martin,Consumer,INDIA,Ujjain,Madhya Pradesh,456001,North,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.93,3,0.2,-58.63
168,CA-2020-139892,9/8/2020,9/12/2020,Standard Class,BM-11140,Becky Martin,Consumer,INDIA,Ujjain,Madhya Pradesh,456001,North,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,-24.86
169,CA-2020-139892,9/8/2020,9/12/2020,Standard Class,BM-11140,Becky Martin,Consumer,INDIA,Ujjain,Madhya Pradesh,456001,North,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.06,6,0.2,6.81
170,CA-2020-139892,9/8/2020,9/12/2020,Standard Class,BM-11140,Becky Martin,Consumer,INDIA,Ujjain,Madhya Pradesh,456001,North,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,-453.85
171,CA-2020-139892,9/8/2020,9/12/2020,Standard Class,BM-11140,Becky Martin,Consumer,INDIA,Ujjain,Madhya Pradesh,456001,North,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.98,3,0.2,9
172,CA-2020-118962,8/5/2020,8/9/2020,Standard Class,CS-12130,Chad Sievert,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,OFF-PA-10000659,Office Supplies,Paper,Adams Phone Message Book,,,,
173,CA-2020-118962,8/5/2020,8/9/2020,Standard Class,CS-12130,Chad Sievert,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.26
174,CA-2020-118962,8/5/2020,8/9/2020,Standard Class,CS-12130,Chad Sievert,Consumer,INDIA,Ahmedabad,Gujarat,90004,West,FUR-CH-10003817,Furniture,Chairs,Global Value Steno Chair,,,,
175,US-2020-100853,9/14/2020,9/19/2020,Standard Class,JB-15400,Jennifer Braxton,Corporate,INDIA,Raipur,Chattisgarh,492002,North,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.45,2,0.8,-131.12
176,US-2020-100853,9/14/2020,9/19/2020,Standard Class,JB-15400,Jennifer Braxton,Corporate,INDIA,Raipur,Chattisgarh,492002,North,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.55
177,US-2023-152366,4/21/2023,4/25/2023,Second Class,SJ-20500,Shirley Indore,Consumer,INDIA,Gwalior,Madhya Pradesh,77036,North,OFF-AP-10002684,Office Supplies,Appliances,Acco 7-Outlet Masterpiece Power Center,,,,
178,US-2021-101511,11/21/2021,11/23/2021,Second Class,JE-15745,Joel Eaton,Consumer,INDIA,Brahmapur,Odissa,760001,East,FUR-CH-10004698,Furniture,Chairs,Padded Folding Chairs,,,,
179,US-2021-101511,11/21/2021,11/23/2021,Second Class,JE-15745,Joel Eaton,Consumer,INDIA,Brahmapur,Odissa,760001,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.77
180,CA-2021-137225,12/15/2021,12/19/2021,Standard Class,JK-15640,Jim Kriz,Home Office,INDIA,Bhubaneshwar,Odissa,750909,East,OFF-AR-10001940,Office Supplies,Art,Sanford Colorific Eraseable Coloring Pencils,,,,
181,CA-2020-166191,12/5/2020,12/9/2020,Second Class,DK-13150,David Kendrick,Corporate,INDIA,Coimbatore,Tamil Nadu,62521,South,OFF-ST-10003455,Office Supplies,Storage,Tenex File Box,,,,
182,CA-2020-166191,12/5/2020,12/9/2020,Second Class,DK-13150,David Kendrick,Corporate,INDIA,Coimbatore,Tamil Nadu,62521,South,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,7,0.2,76.64
183,CA-2020-158274,11/19/2020,11/24/2020,Second Class,RM-19675,Robert Marley,Home Office,INDIA,Mysore,Karnataka,570001,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.03
184,CA-2020-158274,11/19/2020,11/24/2020,Second Class,RM-19675,Robert Marley,Home Office,INDIA,Mysore,Karnataka,570001,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5,0,41.99
185,CA-2020-158274,11/19/2020,11/24/2020,Second Class,RM-19675,Robert Marley,Home Office,INDIA,Mysore,Karnataka,570001,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25
186,CA-2022-105018,11/28/2022,12/2/2022,Standard Class,SK-19990,Sally Knutson,Consumer,INDIA,Guwahati,Assam,6824,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.44
187,CA-2020-123260,8/26/2020,8/30/2020,Standard Class,FM-14290,Frank Merwin,Home Office,INDIA,Ahmedabad,Gujarat,320008,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.98
188,CA-2022-157000,7/16/2022,7/22/2022,Standard Class,AM-10360,Alice McCarthy,Corporate,INDIA,Indore,Madhya Pradesh,75051,North,OFF-ST-10001328,Office Supplies,Storage,Personal Filing Tote with Lid,,,,
189,CA-2022-157000,7/16/2022,7/22/2022,Standard Class,AM-10360,Alice McCarthy,Corporate,INDIA,Indore,Madhya Pradesh,75051,North,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.02,3,0.2,6.26
190,CA-2021-102281,10/12/2021,10/14/2021,First Class,MP-17470,Mark Packer,Home Office,INDIA,Bhubaneshwar,Odissa,10035,East,FUR-BO-10002613,Furniture,Bookcases,Atlantic Metals Mobile 4-Shelf Bookcases,,,,
191,CA-2021-102281,10/12/2021,10/14/2021,First Class,MP-17470,Mark Packer,Home Office,INDIA,Bhubaneshwar,Odissa,10035,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0,20.09
192,CA-2021-102281,10/12/2021,10/14/2021,First Class,MP-17470,Mark Packer,Home Office,INDIA,Bhubaneshwar,Odissa,10035,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8,0,24.88
193,CA-2021-102281,10/12/2021,10/14/2021,First Class,MP-17470,Mark Packer,Home Office,INDIA,Bhubaneshwar,Odissa,10035,East,FUR-BO-10002545,Furniture,Bookcases,Atlantic Metals Mobile 3-Shelf Bookcases,,,,
194,CA-2021-102281,10/12/2021,10/14/2021,First Class,MP-17470,Mark Packer,Home Office,INDIA,Bhubaneshwar,Odissa,10035,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5,0,6.57
195,CA-2021-131457,10/31/2021,11/6/2021,Standard Class,MZ-17515,Mary Zewe,Corporate,INDIA,Rajkot,Gujarat,92374,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7,0,6.71
196,CA-2020-140004,3/21/2020,3/25/2020,Standard Class,CB-12025,Cassandra Brandow,Consumer,INDIA,Bhubaneshwar,Odissa,45011,East,OFF-AR-10004685,Office Supplies,Art,Binney & Smith Crayola Metallic Colored Pencils,,,,
197,CA-2020-140004,3/21/2020,3/25/2020,Standard Class,CB-12025,Cassandra Brandow,Consumer,INDIA,Bhubaneshwar,Odissa,45011,East,OFF-AR-10004027,Office Supplies,Art,Binney & Smith inkTank Erasable Desk Highlighter,,,,
198,CA-2023-107720,11/6/2023,11/13/2023,Standard Class,VM-21685,Valerie Mitchum,Home Office,INDIA,Kolkata,West Bengal,7090,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3,0,12.03
199,US-2023-124303,7/6/2023,7/13/2023,Standard Class,FH-14365,Fred Hopkins,Corporate,INDIA,Kolkata,West Bengal,19120,East,OFF-BI-10000343,Office Supplies,Binders,Pressboard Covers with Storage Hooks,,,,
200,US-2023-124303,7/6/2023,7/13/2023,Standard Class,FH-14365,Fred Hopkins,Corporate,INDIA,Kolkata,West Bengal,19120,East,OFF-PA-10002749,Office Supplies,Paper,Wirebound Message Books,,,,
201,CA-2023-105074,6/24/2023,6/29/2023,Standard Class,MB-17305,Maria Bertelson,Consumer,INDIA,Bhubaneshwar,Odissa,44312,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.74,3,0.2,6.8
202,CA-2020-133690,8/3/2020,8/5/2020,First Class,BS-11755,Bruce Stewart,Consumer,INDIA,Alwar,Rajasthan,80219,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.88
203,CA-2020-133690,8/3/2020,8/5/2020,First Class,BS-11755,Bruce Stewart,Consumer,INDIA,Alwar,Rajasthan,80219,West,OFF-AP-10003622,Office Supplies,Appliances,Bravo II Megaboss 12-Amp Hard Body Upright,,,,
204,US-2023-116701,12/17/2023,12/21/2023,Second Class,LC-17140,Logan Currie,Consumer,INDIA,Ujjain,Madhya Pradesh,75220,North,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.28,2,0.8,-178.97
205,CA-2023-126382,6/3/2023,6/7/2023,Standard Class,HK-14890,Heather Kirkland,Corporate,INDIA,Chennai,Tamil Nadu,37064,South,FUR-FU-10002960,Furniture,Furnishings,Eldon 200 Class Desk Accessories,,,,
206,CA-2023-108329,12/9/2023,12/14/2023,Standard Class,LE-16810,Laurel Elliston,Consumer,INDIA,Rajkot,Gujarat,90604,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.77,4,0.2,44.48
207,CA-2023-135860,12/1/2023,12/7/2023,Standard Class,JH-15985,Joseph Holt,Consumer,INDIA,Indore,Madhya Pradesh,48601,North,OFF-ST-10000642,Office Supplies,Storage,Tennsco Lockers,,,,
208,CA-2023-135860,12/1/2023,12/7/2023,Standard Class,JH-15985,Joseph Holt,Consumer,INDIA,Indore,Madhya Pradesh,48601,North,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0,35.63
209,CA-2023-135860,12/1/2023,12/7/2023,Standard Class,JH-15985,Joseph Holt,Consumer,INDIA,Indore,Madhya Pradesh,48601,North,OFF-BI-10003274,Office Supplies,Binders,Avery Durable Slant Ring Binders,,,,
210,CA-2023-135860,12/1/2023,12/7/2023,Standard Class,JH-15985,Joseph Holt,Consumer,INDIA,Indore,Madhya Pradesh,48601,North,OFF-FA-10000134,Office Supplies,Fasteners,Advantus Push Pins,,,,
211,CA-2023-135860,12/1/2023,12/7/2023,Standard Class,JH-15985,Joseph Holt,Consumer,INDIA,Indore,Madhya Pradesh,48601,North,OFF-ST-10001522,Office Supplies,Storage,Gould Plastics 18-Pocket Panel Bin,,,,
212,CA-2021-101007,2/9/2021,2/13/2021,Second Class,MS-17980,Michael Stewart,Corporate,INDIA,Ujjain,Madhya Pradesh,75220,North,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
213,CA-2021-146262,1/2/2021,1/9/2021,Standard Class,VW-21775,Victoria Wilson,Corporate,INDIA,Bhubaneshwar,Odissa,44256,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2,0.2,8.88
